vehicle_id,brand,timestamp,odometer_reading,engine_hours,engine_temp_c,engine_rpm,engine_load_percent,throttle_pos_percent,brake_pedal_pos_percent,vehicle_speed_kph,air_flow_rate_gps,fuel_level_percent,fuel_consumption_lph
VEH0010,Hyundai,1/1/2026 0:07,75882.898,994.8623,28.6,2267.5,35.6,18.6,0,33.4,34.03,86.07,8.35
VEH0010,Hyundai,1/1/2026 0:07,75883.185,994.8706,29.1,2225.8,42.9,25.4,0,34.4,36.28,85.95,8.58
VEH0010,Hyundai,1/1/2026 0:08,75883.474,994.8789,29.5,2269,46.3,26,0,34.7,41.42,85.8,10.26
VEH0010,Hyundai,1/1/2026 0:08,75883.768,994.8873,30,2237.2,43.9,25.1,0,35.3,38.89,85.67,9.5
VEH0010,Hyundai,1/1/2026 0:09,75884.063,994.8956,30.3,2192.8,31.6,18.7,0,35.4,29.16,85.57,7.5
VEH0010,Hyundai,1/1/2026 0:09,75884.359,994.9039,30.7,2214.7,42.9,26.9,0,35.5,37.41,85.43,9.54
VEH0010,Hyundai,1/1/2026 0:10,75884.659,994.9123,31.1,2177.6,36.3,23.6,0,36,32.62,85.33,7.89
VEH0010,Hyundai,1/1/2026 0:10,75884.971,994.9206,31.5,2214,45.8,25.9,0,37.5,41.55,85.19,9.91
VEH0010,Hyundai,1/1/2026 0:11,75885.286,994.9289,31.9,2284.2,40.2,27.1,0,37.8,36.53,85.07,8.72
VEH0010,Hyundai,1/1/2026 0:11,75885.612,994.9373,32.3,2281.3,37.5,18.3,0,39.1,34.14,84.95,8.43
VEH0010,Hyundai,1/1/2026 0:12,75885.936,994.9456,32.7,2288.1,34.5,12,0,38.8,32.69,84.84,8.02
VEH0010,Hyundai,1/1/2026 0:12,75886.264,994.9539,33.1,2300.5,39.3,23.2,0,39.4,35.7,84.72,8.6
VEH0010,Hyundai,1/1/2026 0:13,75886.61,994.9623,33.8,2490.7,72.2,68.8,0,41.5,71.42,84.48,17.41
VEH0010,Hyundai,1/1/2026 0:13,75886.971,994.9706,34.4,2556.3,60.4,47.7,0,43.3,62.02,84.26,15.33
VEH0010,Hyundai,1/1/2026 0:14,75887.352,994.9789,35,2628.7,65.3,56.2,0,45.7,69.6,84.03,17.06
VEH0010,Hyundai,1/1/2026 0:14,75887.753,994.9873,35.7,2769.7,68.8,66.8,0,48.2,76.3,83.76,18.88
VEH0010,Hyundai,1/1/2026 0:15,75888.159,994.9956,36.4,2765.4,64.6,54.4,0,48.7,73.53,83.51,18.01
VEH0010,Hyundai,1/1/2026 0:15,75888.588,995.0039,37.2,2851.6,81.6,69.4,0,51.4,93.6,83.19,23.13
VEH0010,Hyundai,1/1/2026 0:16,75889.032,995.0123,37.8,2917.3,58.9,49.4,0,53.3,67.25,82.97,16.33
VEH0010,Hyundai,1/1/2026 0:16,75889.492,995.0206,38.6,3017.2,80,66.3,0,55.2,96.99,82.64,23.69
VEH0010,Hyundai,1/1/2026 0:17,75889.971,995.0289,39.4,3074.4,85.5,70.8,0,57.4,105.61,82.28,25.54
VEH0010,Hyundai,1/1/2026 0:17,75890.464,995.0373,40.2,3185,81.6,69.6,0,59.2,103.02,81.94,24.98
VEH0010,Hyundai,1/1/2026 0:18,75890.966,995.0456,41,3192.4,72.3,51,0,60.2,92.63,81.62,22.93
VEH0010,Hyundai,1/1/2026 0:18,75891.485,995.0539,41.6,3164.8,66.7,45,0,62.3,85.57,81.32,21.13
VEH0010,Hyundai,1/1/2026 0:19,75892.017,995.0623,42.3,3217.1,64.8,45.9,0,63.9,85.31,81.03,21
VEH0010,Hyundai,1/1/2026 0:19,75892.561,995.0706,42.9,3267.3,63.2,45.4,0,65.3,82.87,80.75,20.03
VEH0010,Hyundai,1/1/2026 0:20,75893.129,995.0789,43.8,3385.2,87.3,76.3,0,68.1,118.3,80.35,28.9
VEH0010,Hyundai,1/1/2026 0:20,75893.718,995.0873,44.7,3525.9,86.7,66,0,70.7,122.07,79.94,29.81
VEH0010,Hyundai,1/1/2026 0:21,75894.318,995.0956,45.3,3536.2,66,49.3,0,72,92.5,79.63,22.5
VEH0010,Hyundai,1/1/2026 0:21,75894.917,995.1039,45.9,3538.7,63.3,43.1,0,71.9,89.85,79.32,22.02
VEH0010,Hyundai,1/1/2026 0:22,75895.531,995.1123,46.7,3550.7,73.1,55.9,0,73.7,102.73,78.97,25.37
VEH0010,Hyundai,1/1/2026 0:22,75896.162,995.1206,47.4,3528.9,77.2,55,0,75.7,108,78.6,26.59
VEH0010,Hyundai,1/1/2026 0:23,75896.799,995.1289,48.1,3579.2,67.3,48.4,0,76.5,95.65,78.27,23.33
VEH0010,Hyundai,1/1/2026 0:23,75897.443,995.1373,48.9,3585.4,75,53.5,0,77.2,107.22,77.91,26.2
VEH0010,Hyundai,1/1/2026 0:24,75898.099,995.1456,49.7,3696.6,87.1,68.4,0,78.7,128.19,77.47,31.54
VEH0010,Hyundai,1/1/2026 0:24,75898.752,995.1539,50.4,3688.9,64.8,40.7,0,78.4,96.03,77.14,23.74
VEH0010,Hyundai,1/1/2026 0:25,75899.416,995.1623,51.1,3666.6,74.2,54.7,0,79.7,110.07,76.77,26.89
VEH0010,Hyundai,1/1/2026 0:25,75900.096,995.1706,52,3734.2,85.5,71.5,0,81.6,127.88,76.33,31.42
VEH0010,Hyundai,1/1/2026 0:26,75900.742,995.1789,52.3,3554.4,36,0,35.2,77.6,51.35,76.16,12.53
VEH0010,Hyundai,1/1/2026 0:26,75901.366,995.1873,52.7,3336.7,33.1,0,28.6,74.8,44.7,76.01,11.02
VEH0010,Hyundai,1/1/2026 0:27,75901.979,995.1956,53,3292.3,31.8,1.6,13.6,73.5,40.96,75.86,10.45
VEH0010,Hyundai,1/1/2026 0:27,75902.557,995.2039,53.3,3201.3,32.8,2.4,39,69.4,41.72,75.72,9.96
VEH0010,Hyundai,1/1/2026 0:28,75903.115,995.2123,53.7,3062.6,33.3,0.8,21,67,42.56,75.57,10.62
VEH0010,Hyundai,1/1/2026 0:28,75903.645,995.2206,53.9,2956.7,27,1.5,32.2,63.6,30.45,75.47,7.69
VEH0010,Hyundai,1/1/2026 0:29,75904.145,995.2289,54.3,2873.9,32.2,0,32.4,59.9,36.82,75.34,8.87
VEH0010,Hyundai,1/1/2026 0:29,75904.623,995.2373,54.5,2815.6,24.4,0,24.6,57.4,28.07,75.25,7.07
VEH0010,Hyundai,1/1/2026 0:30,75905.097,995.2456,54.7,2739.7,24.7,0,10.9,56.9,26.71,75.15,6.64
VEH0010,Hyundai,1/1/2026 0:30,75905.544,995.2539,55,2665.6,23,0,36.1,53.6,25.56,75.07,6.08
VEH0010,Hyundai,1/1/2026 0:31,75905.97,995.2623,55.2,2605.6,27.9,0,18.5,51.1,29.33,74.97,7.1
VEH0010,Hyundai,1/1/2026 0:31,75906.364,995.2706,55.5,2496,25.4,0.3,33.7,47.4,24.44,74.89,5.55
VEH0010,Hyundai,1/1/2026 0:32,75906.74,995.2789,55.8,2429.7,29.5,0,15.1,45,28.43,74.8,6.83
VEH0010,Hyundai,1/1/2026 0:32,75907.095,995.2873,56.1,2389.7,25.8,0,30.7,42.7,24.02,74.71,6.43
VEH0010,Hyundai,1/1/2026 0:33,75907.457,995.2956,56.4,2372.7,32.4,15.6,0,43.4,29.34,74.61,7.21
VEH0010,Hyundai,1/1/2026 0:33,75907.822,995.3039,56.8,2407.6,44.1,24.8,0,43.7,41.5,74.47,10.23
VEH0010,Hyundai,1/1/2026 0:34,75908.185,995.3123,57.2,2404.4,33.8,18.4,0,43.6,32.45,74.35,8.17
VEH0010,Hyundai,1/1/2026 0:34,75908.545,995.3206,57.6,2348.2,39.9,19.1,0,43.2,36.88,74.23,8.75
VEH0010,Hyundai,1/1/2026 0:35,75908.911,995.3289,58,2378.5,47.3,26.9,0,44,44.19,74.08,10.89
VEH0010,Hyundai,1/1/2026 0:35,75909.277,995.3373,58.3,2372.4,28.7,12.8,0,43.8,26.73,73.99,6.67
VEH0010,Hyundai,1/1/2026 0:36,75909.642,995.3456,58.7,2437.6,40.5,22,0,43.9,37.4,73.86,9.23
VEH0010,Hyundai,1/1/2026 0:36,75910.013,995.3539,59,2470.4,32.6,22.3,0,44.4,30.14,73.76,7.23
VEH0010,Hyundai,1/1/2026 0:37,75910.377,995.3623,59.5,2484.7,41.5,25.8,0,43.8,41.15,73.62,10.33
VEH0010,Hyundai,1/1/2026 0:37,75910.743,995.3706,59.8,2451.7,36.4,18.5,0,43.9,35.24,73.5,8.56
VEH0010,Hyundai,1/1/2026 0:38,75911.115,995.3789,60.2,2455.4,41.2,26,0,44.6,39.97,73.36,9.67
VEH0010,Hyundai,1/1/2026 0:38,75911.498,995.3873,60.6,2459.5,45,27.2,0,46,43.24,73.21,10.88
VEH0010,Hyundai,1/1/2026 0:39,75911.883,995.3956,60.9,2491.8,37.4,20.5,0,46.2,37.12,73.09,9.02
VEH0010,Hyundai,1/1/2026 0:39,75912.262,995.4039,61.2,2490.8,38.7,23.2,0,45.5,38.12,72.96,9.32
VEH0010,Hyundai,1/1/2026 0:40,75912.626,995.4123,61.3,2421.1,22.1,0,15.4,43.7,20.75,72.88,5.29
VEH0010,Hyundai,1/1/2026 0:40,75912.969,995.4206,61.5,2323.7,22.3,0.3,25.3,41.2,21.07,72.81,5.27
VEH0010,Hyundai,1/1/2026 0:41,75913.287,995.4289,61.7,2223.3,24.9,3,26.2,38.2,22.99,72.73,5.61
VEH0010,Hyundai,1/1/2026 0:41,75913.578,995.4373,61.8,2145.8,22.8,0,38.5,34.9,18.02,72.67,4.86
VEH0010,Hyundai,1/1/2026 0:42,75913.856,995.4456,61.9,2055.1,19.8,0,10.1,33.4,15.74,72.61,3.69
VEH0010,Hyundai,1/1/2026 0:42,75914.101,995.4539,62,1966,20.8,3.7,39.6,29.4,16.49,72.56,3.93
VEH0010,Hyundai,1/1/2026 0:43,75914.339,995.4623,62.1,1956.4,14.6,0.6,14.2,28.5,11.93,72.52,2.66
VEH0010,Hyundai,1/1/2026 0:43,75914.562,995.4706,62.2,1921,23.2,3.5,14.4,26.7,17.31,72.46,4.48
VEH0010,Hyundai,1/1/2026 0:44,75914.772,995.4789,62.4,1845.6,20.7,2.9,22.5,25.3,17,72.4,4.41
VEH0010,Hyundai,1/1/2026 0:44,75914.958,995.4873,62.5,1788.6,20.6,0,26.3,22.3,14.87,72.35,3.78
VEH0010,Hyundai,1/1/2026 0:45,75915.127,995.4956,62.6,1715.8,20.4,1.3,14.8,20.2,12.22,72.3,3.17
VEH0010,Hyundai,1/1/2026 0:45,75915.273,995.5039,62.6,1652.4,12,0,23.2,17.6,8.3,72.28,1.98
VEH0010,Hyundai,1/1/2026 0:46,75915.389,995.5123,62.7,1565.8,16.2,0.1,39.8,13.9,8.92,72.24,2.2
VEH0010,Hyundai,1/1/2026 0:46,75915.486,995.5206,62.8,1513.2,15.1,0,27.5,11.6,9.46,72.21,2.47
VEH0010,Hyundai,1/1/2026 0:47,75915.591,995.5289,63,1567.1,29.9,19.7,0,12.6,17.42,72.15,4.35
VEH0010,Hyundai,1/1/2026 0:47,75915.706,995.5373,63.3,1571.6,38.5,28.5,0,13.8,24.15,72.07,6.06
VEH0010,Hyundai,1/1/2026 0:48,75915.828,995.5456,63.5,1598.5,31.1,22.2,0,14.7,19.98,72,4.97
VEH0010,Hyundai,1/1/2026 0:48,75915.96,995.5539,63.7,1647.8,29.9,19.2,0,15.9,19.91,71.93,4.61
VEH0010,Hyundai,1/1/2026 0:49,75916.099,995.5623,64,1701.9,39.6,27.3,0,16.7,25.92,71.84,6.51
VEH0010,Hyundai,1/1/2026 0:49,75916.248,995.5706,64.4,1779,43.3,32.4,0,17.8,29.15,71.74,7.12
VEH0010,Hyundai,1/1/2026 0:50,75916.403,995.5789,64.7,1843.6,36,28.7,0,18.7,26.34,71.65,6.56
VEH0010,Hyundai,1/1/2026 0:50,75916.565,995.5873,64.9,1835.2,31.3,25.8,0,19.4,22.68,71.58,5.26
VEH0010,Hyundai,1/1/2026 0:51,75916.735,995.5956,65.2,1837.9,36.7,19.5,0,20.4,26.03,71.49,6.4
VEH0010,Hyundai,1/1/2026 0:51,75916.914,995.6039,65.4,1824.1,35.7,26.6,0,21.4,26.19,71.41,6.03
VEH0010,Hyundai,1/1/2026 0:52,75917.101,995.6123,65.8,1836.8,44.6,24.7,0,22.5,33.99,71.29,8.24
VEH0010,Hyundai,1/1/2026 0:52,75917.298,995.6206,66.1,1888.6,41.8,28.5,0,23.6,32.53,71.18,7.81
VEH0010,Hyundai,1/1/2026 0:53,75917.506,995.6289,66.5,1896.6,43.6,29.5,0,25,33.25,71.07,8.44
VEH0010,Hyundai,1/1/2026 0:53,75917.726,995.6373,66.7,1957.2,33.6,28.7,0,26.4,27.26,70.97,6.65
VEH0010,Hyundai,1/1/2026 0:54,75917.948,995.6456,67,1949,42.5,21.6,0,26.6,33.41,70.86,8.28
VEH0010,Hyundai,1/1/2026 0:54,75918.181,995.6539,67.3,1973.1,37.5,25.6,0,28,28.65,70.77,6.7
VEH0010,Hyundai,1/1/2026 0:55,75918.416,995.6623,67.6,1967.4,38.9,23.6,0,28.2,30.97,70.66,7.36
VEH0010,Hyundai,1/1/2026 0:55,75918.659,995.6706,67.9,2044.4,44.4,32.2,0,29.2,36.37,70.54,8.9
VEH0010,Hyundai,1/1/2026 0:56,75918.905,995.6789,68.2,2024.7,38.8,28.4,0,29.5,30.88,70.43,7.59
VEH0010,Hyundai,1/1/2026 0:56,75919.148,995.6873,68.5,1995.2,38.2,22.8,0,29.2,30.24,70.33,7.66
VEH0010,Hyundai,1/1/2026 0:57,75919.405,995.6956,68.8,2002.3,35.9,27.1,0,30.8,27.82,70.23,6.88
VEH0010,Hyundai,1/1/2026 0:57,75919.663,995.7039,69,1978,35.9,21.9,0,31,30.65,70.13,7.43
VEH0010,Hyundai,1/1/2026 0:58,75919.928,995.7123,69.4,2059.6,48.7,32.1,0,31.8,40.45,69.99,9.8
VEH0010,Hyundai,1/1/2026 0:58,75920.197,995.7206,69.7,2073.7,38,22.2,0,32.3,29.41,69.9,7
VEH0010,Hyundai,1/1/2026 0:59,75920.471,995.7289,70,2066.8,39.4,26.1,0,32.9,33.02,69.79,7.98
VEH0010,Hyundai,1/1/2026 0:59,75920.753,995.7373,70.3,2121.6,34,18.7,0,33.8,27.87,69.7,6.41
VEH0010,Hyundai,1/1/2026 1:00,75921.041,995.7456,70.5,2159.2,35.8,23,0,34.6,30.7,69.59,7.79
VEH0010,Hyundai,1/1/2026 1:00,75921.333,995.7539,70.8,2188,40.1,23.3,0,35,37.29,69.46,9.11
VEH0010,Hyundai,1/1/2026 1:01,75921.627,995.7623,71.1,2203.6,36.7,20.8,0,35.3,32.74,69.35,7.87
VEH0010,Hyundai,1/1/2026 1:01,75921.921,995.7706,71.3,2185.4,33.8,15.9,0,35.2,29.5,69.25,7.46
VEH0010,Hyundai,1/1/2026 1:02,75922.208,995.7789,71.6,2168.8,41.4,18.3,0,34.5,34.87,69.13,8.8
VEH0010,Hyundai,1/1/2026 1:02,75922.503,995.7873,71.8,2151.8,27.2,18.6,0,35.3,24.15,69.04,5.93
VEH0010,Hyundai,1/1/2026 1:03,75922.808,995.7956,72.2,2293.2,53.8,41.1,0,36.6,50.38,68.87,12.34
VEH0010,Hyundai,1/1/2026 1:03,75923.13,995.8039,72.7,2339.4,57.3,55.6,0,38.6,54.55,68.69,13.21
VEH0010,Hyundai,1/1/2026 1:04,75923.459,995.8123,73.1,2387.5,49.3,39.9,0,39.5,48.53,68.52,11.93
VEH0010,Hyundai,1/1/2026 1:04,75923.81,995.8206,73.8,2593.1,78,71.3,0,42.2,81.78,68.25,20
VEH0010,Hyundai,1/1/2026 1:05,75924.186,995.8289,74.4,2706.7,77.5,70.5,0,45.1,83.73,67.96,20.45
VEH0010,Hyundai,1/1/2026 1:05,75924.596,995.8373,75.1,2807,76.3,71.9,0,49.2,86.41,67.67,21.04
VEH0010,Hyundai,1/1/2026 1:06,75925.021,995.8456,75.7,2864.3,71,62,0,51,82.13,67.4,19.71
VEH0010,Hyundai,1/1/2026 1:06,75925.452,995.8539,76.2,2833,59,45.2,0,51.7,67.59,67.16,16.81
VEH0010,Hyundai,1/1/2026 1:07,75925.9,995.8623,76.8,2971.1,75.6,65.5,0,53.7,91.23,66.86,22.15
VEH0010,Hyundai,1/1/2026 1:07,75926.356,995.8706,77.3,2977.7,62.2,45.7,0,54.8,74.76,66.6,18.23
VEH0010,Hyundai,1/1/2026 1:08,75926.82,995.8789,77.8,2965.6,59.6,43.1,0,55.6,70.53,66.36,17.12
VEH0010,Hyundai,1/1/2026 1:08,75927.299,995.8873,78.4,3077.9,73.5,62.5,0,57.5,91.27,66.06,22.23
VEH0010,Hyundai,1/1/2026 1:09,75927.799,995.8956,79,3106.8,74.9,59.2,0,60,92.01,65.74,22.42
VEH0010,Hyundai,1/1/2026 1:09,75928.308,995.9039,79.6,3180.1,72.1,55.4,0,61,92.52,65.43,22.54
VEH0010,Hyundai,1/1/2026 1:10,75928.822,995.9123,80.1,3204.6,60.9,49.5,0,61.7,76.63,65.17,18.6
VEH0010,Hyundai,1/1/2026 1:10,75929.352,995.9206,80.8,3234.6,83.1,70,0,63.6,108.86,64.8,26.48
VEH0010,Hyundai,1/1/2026 1:11,75929.885,995.9289,81.4,3278.8,67.8,47.6,0,63.9,90.58,64.5,22.1
VEH0010,Hyundai,1/1/2026 1:11,75930.427,995.9373,82,3214,69.3,46.1,0,65.1,89.19,64.2,21.58
VEH0010,Hyundai,1/1/2026 1:12,75930.983,995.9456,82.6,3326.4,78.2,61.9,0,66.7,104.32,63.84,25.65
VEH0010,Hyundai,1/1/2026 1:12,75931.53,995.9539,83,3222.1,47.6,21,0,65.6,62.44,63.63,15.11
VEH0010,Hyundai,1/1/2026 1:13,75932.077,995.9623,83.3,3136.2,42.5,20.5,0,65.7,51.59,63.45,12.76
VEH0010,Hyundai,1/1/2026 1:13,75932.628,995.9706,83.6,3136.6,41.6,16.3,0,66.1,52.04,63.28,12.5
VEH0010,Hyundai,1/1/2026 1:14,75933.183,995.9789,83.9,3101.3,43.3,17,0,66.6,52.97,63.1,13.13
VEH0010,Hyundai,1/1/2026 1:14,75933.735,995.9873,84.3,3122.1,52.8,24.8,0,66.3,66.23,62.87,16.25
VEH0010,Hyundai,1/1/2026 1:15,75934.284,995.9956,84.6,3041.3,47.6,26.3,0,65.9,58.1,62.68,13.93
VEH0010,Hyundai,1/1/2026 1:15,75934.826,996.0039,84.9,2961.1,40.4,13.6,0,65,46.57,62.52,11.29
VEH0010,Hyundai,1/1/2026 1:16,75935.369,996.0123,85.2,2918.3,39.6,19,0,65.1,44.75,62.37,10.93
VEH0010,Hyundai,1/1/2026 1:16,75935.908,996.0206,85.6,2924.2,53.7,28.6,0,64.7,61.28,62.16,15.19
VEH0010,Hyundai,1/1/2026 1:17,75936.453,996.0289,86,2972.3,50.8,33.5,0,65.3,59.97,61.95,15.08
VEH0010,Hyundai,1/1/2026 1:17,75936.993,996.0373,86.3,2964.9,50.5,29,0,64.9,58.56,61.76,14.04
VEH0010,Hyundai,1/1/2026 1:18,75937.538,996.0456,86.6,2970.2,41.6,26.3,0,65.3,49.75,61.59,12.01
VEH0010,Hyundai,1/1/2026 1:18,75938.077,996.0539,86.9,2943.8,41.9,14.9,0,64.7,47.55,61.43,11.32
VEH0010,Hyundai,1/1/2026 1:19,75938.612,996.0623,87.2,2926,46.1,17.8,0,64.2,54.22,61.25,13.39
VEH0010,Hyundai,1/1/2026 1:19,75939.147,996.0706,87.6,2992.9,50.3,28.8,0,64.3,58.3,61.04,14.77
VEH0010,Hyundai,1/1/2026 1:20,75939.677,996.0789,87.8,3027.3,38.7,17.9,0,63.6,47.53,60.88,11.36
VEH0010,Hyundai,1/1/2026 1:20,75940.202,996.0873,88.2,3016.9,49.7,27.5,0,62.9,59.73,60.68,14.26
VEH0010,Hyundai,1/1/2026 1:21,75940.73,996.0956,88.6,2989.5,51,25.4,0,63.3,61.32,60.48,14.97
VEH0010,Hyundai,1/1/2026 1:21,75941.253,996.1039,88.9,2996.8,43.4,24.9,0,62.8,51.28,60.31,12.24
VEH0010,Hyundai,1/1/2026 1:22,75941.773,996.1123,89.1,2935.2,38.9,21.9,0,62.4,44.53,60.15,11.03
VEH0010,Hyundai,1/1/2026 1:22,75942.289,996.1206,89.5,2924.6,51.1,22.7,0,62,58.55,59.96,13.95
VEH0010,Hyundai,1/1/2026 1:23,75942.807,996.1289,89.8,2890.2,39.6,15.1,0,62.1,45.51,59.81,11.09
VEH0010,Hyundai,1/1/2026 1:23,75943.308,996.1373,89.9,2779.2,31.2,0.7,17.7,60.1,34.4,59.69,8.15
VEH0010,Hyundai,1/1/2026 1:24,75943.786,996.1456,90.1,2687.6,29.7,3.4,26,57.4,31.52,59.58,7.84
VEH0010,Hyundai,1/1/2026 1:24,75944.236,996.1539,90.2,2637.4,22.7,0,22.8,54,23.48,59.51,5.18
VEH0010,Hyundai,1/1/2026 1:25,75944.669,996.1623,90.3,2546.6,24.1,1.1,18.1,51.9,24.61,59.43,5.88
VEH0010,Hyundai,1/1/2026 1:25,75945.076,996.1706,90.4,2479.8,27.2,0.1,30.8,48.9,28.21,59.34,6.83
VEH0010,Hyundai,1/1/2026 1:26,75945.455,996.1789,90.5,2386.4,24.2,0.5,31.8,45.5,23.8,59.26,5.68
VEH0010,Hyundai,1/1/2026 1:26,75945.814,996.1873,90.6,2299.1,23.8,0,28.9,43,21.62,59.18,5.35
VEH0010,Hyundai,1/1/2026 1:27,75946.163,996.1956,90.7,2236.1,25.7,0,13.3,41.8,22.05,59.11,5.36
VEH0010,Hyundai,1/1/2026 1:27,75946.503,996.2039,90.8,2184.7,22.1,0,18,40.8,20.95,59.04,5.1
VEH0010,Hyundai,1/1/2026 1:28,75946.835,996.2123,90.9,2191.7,22.6,0.5,17.2,39.9,19.34,58.97,5.01
VEH0010,Hyundai,1/1/2026 1:28,75947.144,996.2206,90.9,2160.5,20.9,0,34.2,37.1,16.44,58.91,3.89
VEH0010,Hyundai,1/1/2026 1:29,75947.432,996.2289,91,2117.1,24.1,0,26.8,34.5,19.03,58.84,4.92
VEH0010,Hyundai,1/1/2026 1:29,75947.7,996.2373,91.1,2053.8,21.2,3.4,22.9,32.2,17.79,58.78,4.46
VEH0010,Hyundai,1/1/2026 1:30,75947.948,996.2456,91.2,2031.3,22.7,0,27.8,29.7,18.63,58.72,4.26
VEH0010,Hyundai,1/1/2026 1:30,75948.189,996.2539,91.3,1947.9,20.1,0,14.9,29,14.73,58.68,3.48
VEH0010,Hyundai,1/1/2026 1:31,75948.405,996.2623,91.3,1922.5,16.6,0,27.8,25.9,12.93,58.63,3.13
VEH0010,Hyundai,1/1/2026 1:31,75948.587,996.2706,91.3,1838.9,20.6,1,39.9,21.9,17.54,58.58,3.82
VEH0010,Hyundai,1/1/2026 1:32,75948.752,996.2789,91.4,1778,21.5,0.8,24.1,19.8,15.59,58.53,3.83
VEH0010,Hyundai,1/1/2026 1:32,75948.896,996.2873,91.5,1777.3,18.7,2.3,20.4,17.3,12.61,58.48,3.26
VEH0010,Hyundai,1/1/2026 1:33,75949.023,996.2956,91.5,1718.4,15.3,1,29.5,15.3,10.38,58.45,2.53
VEH0010,Hyundai,1/1/2026 1:33,75949.123,996.3039,91.5,1638.8,16.5,1,30,11.9,12.53,58.4,2.9
VEH0010,Hyundai,1/1/2026 1:34,75949.234,996.3123,91.7,1653.4,30.3,23.7,0,13.4,20.87,58.33,5.15
VEH0010,Hyundai,1/1/2026 1:34,75949.355,996.3206,91.9,1666.9,34.4,26,0,14.5,23.28,58.25,5.7
VEH0010,Hyundai,1/1/2026 1:35,75949.488,996.3289,92,1705.7,29.6,19.7,0,15.8,18.9,58.19,4.54
VEH0010,Hyundai,1/1/2026 1:35,75949.627,996.3373,92.2,1704.1,29.1,19.9,0,16.7,21.91,58.12,4.88
VEH0010,Hyundai,1/1/2026 1:36,75949.772,996.3456,92.3,1630.7,32.8,16.8,0,17.5,21.58,58.05,5.56
VEH0010,Hyundai,1/1/2026 1:36,75949.924,996.3539,92.6,1674,36.3,21.9,0,18.2,25.54,57.96,6.29
VEH0010,Hyundai,1/1/2026 1:37,75950.088,996.3623,92.7,1654.5,28.9,18.1,0,19.7,20.02,57.89,4.91
VEH0010,Hyundai,1/1/2026 1:37,75950.258,996.3706,92.8,1653.2,28.9,17.7,0,20.5,18.44,57.83,4.47
VEH0010,Hyundai,1/1/2026 1:38,75950.43,996.3789,93,1693.2,31.6,24,0,20.6,20.04,57.76,4.94
VEH0010,Hyundai,1/1/2026 1:38,75950.608,996.3873,93.1,1709.8,27.7,22.7,0,21.3,18.03,57.7,4.02
VEH0010,Hyundai,1/1/2026 1:39,75950.789,996.3956,93.3,1757.7,33.8,22.7,0,21.8,26.17,57.61,6.63
VEH0010,Hyundai,1/1/2026 1:39,75950.984,996.4039,93.5,1779.2,35.5,21.4,0,23.4,25.59,57.53,6.27
VEH0010,Hyundai,1/1/2026 1:40,75951.183,996.4123,93.7,1856.7,34.2,22.9,0,23.8,27.49,57.44,6.38
VEH0010,Hyundai,1/1/2026 1:40,75951.391,996.4206,93.9,1829.4,33.8,19.7,0,25,26.77,57.35,6.33
VEH0010,Hyundai,1/1/2026 1:41,75951.605,996.4289,94.1,1860.1,32.1,20.7,0,25.7,24.05,57.27,5.66
VEH0010,Hyundai,1/1/2026 1:41,75951.826,996.4373,94.3,1864.7,37.1,21.2,0,26.5,29.27,57.17,6.94
VEH0010,Hyundai,1/1/2026 1:42,75952.058,996.4456,94.5,1941.5,33.6,23.1,0,27.8,27.02,57.08,6.55
VEH0010,Hyundai,1/1/2026 1:42,75952.291,996.4539,94.7,2021.1,36.2,29.2,0,27.9,28.88,56.99,6.9
VEH0010,Hyundai,1/1/2026 1:43,75952.53,996.4623,94.9,2039.1,34.8,21.7,0,28.6,29.81,56.88,7.53
VEH0010,Hyundai,1/1/2026 1:43,75952.766,996.4706,95.2,2080.3,40.4,25.3,0,28.4,32.65,56.77,8.08
VEH0010,Hyundai,1/1/2026 1:44,75953.012,996.4789,95.1,2074.9,37.6,19,0,29.4,30.85,56.66,7.63
VEH0010,Hyundai,1/1/2026 1:44,75953.257,996.4873,94.8,2057.9,38.6,19.6,0,29.4,32.93,56.56,7.87
VEH0010,Hyundai,1/1/2026 1:45,75953.505,996.4956,95,2046.2,28.7,13.5,0,29.8,23.51,56.48,5.69
VEH0010,Hyundai,1/1/2026 1:45,75953.76,996.5039,95.2,2052.7,34.1,20.9,0,30.6,27.04,56.38,6.98
VEH0010,Hyundai,1/1/2026 1:46,75954.021,996.5123,95.2,2058.2,37.6,23.3,0,31.3,31.01,56.27,7.86
VEH0010,Hyundai,1/1/2026 1:46,75954.285,996.5206,94.9,2044.3,33.4,17.8,0,31.6,27.16,56.18,6.58
VEH0010,Hyundai,1/1/2026 1:47,75954.55,996.5289,95.2,2047.2,35.8,22.6,0,31.9,28.42,56.08,7.2
VEH0010,Hyundai,1/1/2026 1:47,75954.832,996.5373,94.9,2177.8,56.5,56,0,33.8,48.59,55.91,11.85
VEH0010,Hyundai,1/1/2026 1:48,75955.134,996.5456,95.5,2312.2,67.4,65.8,0,36.3,61.83,55.7,15.38
VEH0010,Hyundai,1/1/2026 1:48,75955.442,996.5539,95,2380.9,56.5,48.1,0,36.9,55.03,55.51,13.67
VEH0010,Hyundai,1/1/2026 1:49,75955.775,996.5623,95.1,2461.4,64.9,60.9,0,40,64.07,55.29,15.97
VEH0010,Hyundai,1/1/2026 1:49,75956.123,996.5706,94.8,2547.7,69,56.4,0,41.8,71.11,55.05,17.38
